player_id,player_name,age,password,position,team_id,team_name,season_year,games,minutes,goals,assists,pre_assists,clearances,chances_created,shots,shots_on_target,pass_accuracy,yellow_cards,red_cards,injured,score
P689,Sergio Rodríguez,16,64454847,LW,T43,Sporting Club,2015,25,1390,2,7,7,6,30,26,13,70.7,2,0,0,7.36
P689,Sergio Rodríguez,17,64454847,LW,T43,Sporting Club,2016,21,587,1,0,3,6,8,11,3,77.0,0,0,0,6.32
P689,Sergio Rodríguez,18,64454847,LW,T16,Manchester City,2017,10,387,1,1,1,4,8,8,4,72.8,0,0,0,9.8
P689,Sergio Rodríguez,19,64454847,LW,T16,Manchester City,2018,22,1343,4,1,2,7,14,37,20,69.3,2,0,2,9.58
P689,Sergio Rodríguez,20,64454847,LW,T16,Manchester City,2019,18,943,1,4,5,9,20,20,9,72.2,0,0,6,8.4
P689,Sergio Rodríguez,21,64454847,LW,T45,Manchester City,2020,25,2070,5,8,10,11,51,47,27,70.4,2,0,7,5.67
P689,Sergio Rodríguez,22,64454847,LW,T78,Liverpool,2021,41,3262,9,6,15,25,49,62,29,75.1,1,0,3,5.35
P689,Sergio Rodríguez,23,64454847,LW,T82,Atletico de Madrid,2022,46,2909,8,7,12,18,45,52,26,80.1,1,0,2,8.86
P689,Sergio Rodríguez,24,64454847,LW,T38,Atletico de Madrid,2023,38,2616,5,8,11,24,50,44,15,78.2,3,0,6,6.13
P689,Sergio Rodríguez,25,64454847,LW,T44,Benfica,2024,45,3267,8,4,12,20,57,61,23,68.2,4,0,2,9.19
P689,Sergio Rodríguez,26,64454847,LW,T44,Benfica,2025,50,2941,7,9,19,24,59,59,26,74.6,0,0,0,8.78
P690,Elkin Castro Rodríguez,18,15864194,LW,T22,Dortmund,2024,7,193,0,0,1,0,3,2,0,70.1,0,0,0,8.03
P690,Elkin Castro Rodríguez,19,15864194,LW,T22,Dortmund,2025,14,1087,0,7,1,6,12,13,8,79.9,3,0,3,5.37
P691,Jorge Garzón Díaz,19,17760948,MCO,T5,Liverpool,2018,17,1256,3,1,8,12,30,14,3,78.9,1,0,3,8.48
P691,Jorge Garzón Díaz,20,17760948,MCO,T5,Liverpool,2019,23,1729,9,3,5,20,29,21,9,82.1,0,0,5,6.47
P691,Jorge Garzón Díaz,21,17760948,MCO,T5,Liverpool,2020,26,1720,4,6,10,11,30,24,12,77.5,2,0,7,7.04
P691,Jorge Garzón Díaz,22,17760948,MCO,T5,Liverpool,2021,44,3252,6,4,23,28,75,45,21,88.4,7,0,2,9.15
P691,Jorge Garzón Díaz,23,17760948,MCO,T5,Liverpool,2022,45,2826,2,6,13,26,55,31,12,88.1,1,1,2,8.89
P691,Jorge Garzón Díaz,24,17760948,MCO,T51,Benfica,2023,30,1844,4,4,15,27,46,22,6,82.5,1,0,10,7.14
P691,Jorge Garzón Díaz,25,17760948,MCO,T51,Benfica,2024,50,3022,7,8,16,26,52,44,14,79.4,2,0,0,8.72
P691,Jorge Garzón Díaz,26,17760948,MCO,T51,Benfica,2025,47,3067,5,3,12,16,69,39,12,78.1,3,0,1,5.48
P692,Alexander Mosquera González,16,40004463,LI,T100,Sporting Club,2013,19,625,0,0,3,35,8,2,0,82.8,1,0,0,9.37
P692,Alexander Mosquera González,17,40004463,LI,T27,Napoli,2014,15,655,0,0,0,22,4,0,0,76.0,2,0,0,6.81
P692,Alexander Mosquera González,18,40004463,LI,T12,Manchester City,2015,11,552,1,1,5,12,8,3,0,80.5,0,0,0,9.09
P692,Alexander Mosquera González,19,40004463,LI,T12,Manchester City,2016,25,1575,0,4,6,47,18,10,4,79.1,2,0,2,6.93
P692,Alexander Mosquera González,20,40004463,LI,T12,Manchester City,2017,26,1465,0,2,5,49,15,4,1,81.1,1,0,4,5.36
P692,Alexander Mosquera González,21,40004463,LI,T12,Manchester City,2018,39,3215,0,1,10,112,28,20,5,80.6,5,0,3,6.06
P692,Alexander Mosquera González,22,40004463,LI,T12,Manchester City,2019,28,2075,1,2,5,85,25,14,6,83.6,4,0,8,8.84
P692,Alexander Mosquera González,23,40004463,LI,T46,PSG,2020,50,2250,1,2,2,74,11,15,4,78.4,3,0,0,5.26
P692,Alexander Mosquera González,24,40004463,LI,T24,Atletico de Madrid,2021,39,2019,1,1,3,79,17,12,4,76.1,2,0,5,7.18
P692,Alexander Mosquera González,25,40004463,LI,T63,Chelsea,2022,50,2930,0,3,4,88,19,16,4,85.4,1,0,0,7.12
P692,Alexander Mosquera González,26,40004463,LI,T63,Chelsea,2023,49,3465,2,3,11,134,29,23,9,75.9,6,0,0,9.51
P692,Alexander Mosquera González,27,40004463,LI,T63,Chelsea,2024,50,3602,3,1,4,135,31,16,5,76.3,7,0,0,9.92
P692,Alexander Mosquera González,28,40004463,LI,T63,Chelsea,2025,50,3210,1,0,6,104,26,16,5,75.0,1,0,0,6.45
P693,Gerardo Eduardo Murillo,20,67763015,GK,T58,Atletico de Madrid,2017,22,1356,0,0,0,11,0,0,0,75.0,2,0,5,8.9
P693,Gerardo Eduardo Murillo,21,67763015,GK,T62,Dortmund,2018,25,1733,0,0,0,27,0,0,0,77.4,0,0,7,9.31
P693,Gerardo Eduardo Murillo,22,67763015,GK,T62,Dortmund,2019,27,1712,0,1,0,23,0,0,0,86.6,5,0,9,8.68
P693,Gerardo Eduardo Murillo,23,67763015,GK,T62,Dortmund,2020,35,2438,0,1,0,23,0,0,0,84.5,4,0,7,7.04
P693,Gerardo Eduardo Murillo,24,67763015,GK,T48,Chelsea,2021,50,2497,0,0,0,30,0,0,0,77.2,2,0,0,8.07
P693,Gerardo Eduardo Murillo,25,67763015,GK,T86,Barcelona,2022,50,3345,0,2,0,37,0,0,0,82.0,2,0,0,6.85
P693,Gerardo Eduardo Murillo,26,67763015,GK,T86,Barcelona,2023,40,2547,0,1,0,23,0,0,0,83.8,1,0,5,5.09
P693,Gerardo Eduardo Murillo,27,67763015,GK,T86,Barcelona,2024,50,3899,0,0,0,46,0,0,0,83.0,5,0,0,7.54
P693,Gerardo Eduardo Murillo,28,67763015,GK,T86,Barcelona,2025,50,2890,0,0,0,33,0,0,0,78.7,5,0,0,7.9
P694,Mauricio Jesús Hernández Ortega,20,28651038,LD,T92,Real Madrid,2017,24,1173,0,2,4,34,12,9,2,81.4,4,0,5,9.98
P694,Mauricio Jesús Hernández Ortega,21,28651038,LD,T92,Real Madrid,2018,32,2274,0,4,4,82,20,11,3,81.0,2,0,5,7.91
P694,Mauricio Jesús Hernández Ortega,22,28651038,LD,T77,Inter de Milán,2019,29,1483,0,0,3,61,12,7,0,78.1,0,0,8,8.53
P694,Mauricio Jesús Hernández Ortega,23,28651038,LD,T77,Inter de Milán,2020,36,2394,0,1,8,73,27,12,3,87.8,2,0,7,8.13
P694,Mauricio Jesús Hernández Ortega,24,28651038,LD,T77,Inter de Milán,2021,48,2679,1,1,9,79,27,16,7,79.9,2,0,1,7.86
P694,Mauricio Jesús Hernández Ortega,25,28651038,LD,T85,Inter de Milán,2022,49,3729,0,9,8,106,38,14,8,83.8,7,0,0,6.48
P694,Mauricio Jesús Hernández Ortega,26,28651038,LD,T85,Inter de Milán,2023,50,3774,0,6,5,132,22,12,1,77.9,5,0,0,8.02
P694,Mauricio Jesús Hernández Ortega,27,28651038,LD,T85,Inter de Milán,2024,44,2456,3,2,6,86,21,14,2,80.4,1,0,3,8.65
P694,Mauricio Jesús Hernández Ortega,28,28651038,LD,T85,Inter de Milán,2025,39,3399,1,5,7,117,27,17,4,73.7,5,0,5,9.91
P695,Fernando Guerra Guzmán,17,46290326,MCO,T67,Barcelona,2017,8,267,0,1,1,4,5,6,4,82.6,0,0,0,6.83
P695,Fernando Guerra Guzmán,18,46290326,MCO,T32,Manchester City,2018,20,871,1,3,11,7,25,17,7,78.4,0,0,0,5.73
P695,Fernando Guerra Guzmán,19,46290326,MCO,T32,Manchester City,2019,6,460,0,0,2,2,10,5,1,81.0,0,0,4,6.47
P695,Fernando Guerra Guzmán,20,46290326,MCO,T32,Manchester City,2020,24,1778,3,5,10,15,43,23,8,79.3,5,0,5,9.44
P695,Fernando Guerra Guzmán,21,46290326,MCO,T32,Manchester City,2021,39,2227,3,9,16,20,58,41,18,79.9,3,0,3,8.96
P695,Fernando Guerra Guzmán,22,46290326,MCO,T32,Manchester City,2022,19,1408,1,2,12,16,27,17,7,84.2,1,0,12,9.77
P695,Fernando Guerra Guzmán,23,46290326,MCO,T32,Manchester City,2023,39,2982,2,6,14,27,59,41,14,86.5,2,0,5,5.54
P695,Fernando Guerra Guzmán,24,46290326,MCO,T32,Manchester City,2024,37,2680,6,9,11,34,54,31,10,79.4,4,0,6,9.04
P695,Fernando Guerra Guzmán,25,46290326,MCO,T19,Inter de Milán,2025,47,3728,6,5,19,31,62,58,26,79.3,4,0,1,8.88
P696,Luis José Ramírez Montes,16,18889717,LW,T3,Milan,2021,5,139,0,1,1,2,4,4,1,73.0,0,0,0,9.95
P696,Luis José Ramírez Montes,17,18889717,LW,T82,Sporting Club,2022,4,120,1,0,1,0,1,4,3,76.1,1,0,0,5.59
P696,Luis José Ramírez Montes,18,18889717,LW,T82,Sporting Club,2023,24,844,2,1,3,6,14,15,7,71.6,4,0,0,9.86
P696,Luis José Ramírez Montes,19,18889717,LW,T23,Benfica,2024,15,826,3,0,2,5,11,22,12,75.2,0,0,3,8.75
P696,Luis José Ramírez Montes,20,18889717,LW,T30,Milan,2025,19,1247,4,9,2,7,18,18,7,75.3,1,0,6,7.6
P697,Gustavo Guerrero Ríos,25,24675974,DFC,T86,PSG,2023,50,3216,0,1,0,178,3,8,2,87.5,0,0,0,8.25
P697,Gustavo Guerrero Ríos,26,24675974,DFC,T86,PSG,2024,35,2539,0,1,0,153,1,4,0,76.0,5,0,7,7.6
P697,Gustavo Guerrero Ríos,27,24675974,DFC,T86,PSG,2025,40,3175,0,0,0,176,1,8,3,83.4,4,0,5,7.81
P698,Moisés José Valderrama,17,42543443,GK,T37,Arsenal,2013,31,1053,0,0,0,11,0,0,0,80.7,1,0,0,9.44
P698,Moisés José Valderrama,18,42543443,GK,T89,Bayern Múnich,2014,34,1351,0,1,0,9,0,0,0,84.1,2,0,0,7.83
P698,Moisés José Valderrama,19,42543443,GK,T71,Real Madrid,2015,14,1177,0,0,0,13,0,0,0,76.0,3,0,3,9.02
P698,Moisés José Valderrama,20,42543443,GK,T71,Real Madrid,2016,28,1455,0,1,0,15,0,0,0,82.2,1,0,4,7.03
P698,Moisés José Valderrama,21,42543443,GK,T71,Real Madrid,2017,26,1856,0,1,0,21,0,0,0,85.2,2,0,7,7.72
P698,Moisés José Valderrama,22,42543443,GK,T35,Chelsea,2018,41,2481,0,0,0,26,0,0,0,84.5,3,0,3,5.47
P698,Moisés José Valderrama,23,42543443,GK,T35,Chelsea,2019,39,3044,0,0,0,41,0,0,0,84.4,3,0,5,7.86
P698,Moisés José Valderrama,24,42543443,GK,T10,Chelsea,2020,43,2376,0,1,0,35,0,0,0,77.9,2,0,3,9.62
P698,Moisés José Valderrama,25,42543443,GK,T62,Atletico de Madrid,2021,50,2853,0,0,0,32,0,0,0,84.1,1,0,0,9.04
P698,Moisés José Valderrama,26,42543443,GK,T88,Arsenal,2022,50,3922,1,0,0,43,0,0,0,82.6,3,0,0,9.41
P698,Moisés José Valderrama,27,42543443,GK,T88,Arsenal,2023,44,2764,0,0,0,33,0,0,0,79.8,3,0,3,9.04
P698,Moisés José Valderrama,28,42543443,GK,T97,PSG,2024,50,2433,0,0,0,30,0,0,0,78.0,2,1,0,5.6
P698,Moisés José Valderrama,29,42543443,GK,T97,PSG,2025,50,3292,0,0,0,45,0,0,0,82.9,7,0,0,8.89
P699,Rodrigo Antonio Naranjo,20,93425347,LW,T20,Atletico de Madrid,2016,17,1124,5,5,5,7,25,18,7,70.5,4,0,6,6.55
P699,Rodrigo Antonio Naranjo,21,93425347,LW,T20,Atletico de Madrid,2017,39,2203,5,8,8,10,34,48,16,70.1,2,0,3,8.13
P699,Rodrigo Antonio Naranjo,22,93425347,LW,T22,Real Madrid,2018,27,1873,5,4,4,15,27,43,22,78.0,1,0,9,7.39
P699,Rodrigo Antonio Naranjo,23,93425347,LW,T86,Real Madrid,2019,50,3955,10,9,21,25,73,82,39,72.4,2,0,0,9.26
P699,Rodrigo Antonio Naranjo,24,93425347,LW,T50,Sporting Club,2020,45,2197,8,7,5,12,17,38,14,77.6,0,0,2,5.31
P699,Rodrigo Antonio Naranjo,25,93425347,LW,T98,Arsenal,2021,42,2144,4,9,13,10,43,43,17,78.7,1,0,4,6.94
P699,Rodrigo Antonio Naranjo,26,93425347,LW,T86,Barcelona,2022,50,3808,10,13,20,34,62,84,41,79.6,3,0,0,5.97
P699,Rodrigo Antonio Naranjo,27,93425347,LW,T86,Barcelona,2023,49,3810,12,12,13,16,50,73,36,73.1,4,1,0,9.12
P699,Rodrigo Antonio Naranjo,28,93425347,LW,T86,Barcelona,2024,46,3716,19,11,19,32,81,67,30,70.3,4,0,2,5.13
P699,Rodrigo Antonio Naranjo,29,93425347,LW,T86,Barcelona,2025,48,3141,12,8,14,17,71,48,18,78.5,4,0,1,6.88
P700,Carlos Anderson Flórez Rodríguez,16,32149428,GK,T10,Manchester City,2017,1,58,0,0,0,1,0,0,0,82.8,0,0,0,9.29
P700,Carlos Anderson Flórez Rodríguez,17,32149428,GK,T53,Benfica,2018,2,57,0,0,0,1,0,0,0,81.4,0,0,0,8.87
P700,Carlos Anderson Flórez Rodríguez,18,32149428,GK,T53,Benfica,2019,4,198,0,0,0,2,0,0,0,75.9,1,0,0,7.61
P700,Carlos Anderson Flórez Rodríguez,19,32149428,GK,T53,Benfica,2020,16,1073,0,0,0,12,0,0,0,79.9,1,0,3,9.75
P700,Carlos Anderson Flórez Rodríguez,20,32149428,GK,T53,Benfica,2021,24,1376,0,0,0,18,0,0,0,79.3,2,0,5,8.13
P700,Carlos Anderson Flórez Rodríguez,21,32149428,GK,T29,PSG,2022,12,767,0,1,0,9,0,0,0,77.5,1,0,11,8.19
P700,Carlos Anderson Flórez Rodríguez,22,32149428,GK,T64,Napoli,2023,42,3066,0,0,0,30,0,0,0,84.9,7,0,3,7.2
P700,Carlos Anderson Flórez Rodríguez,23,32149428,GK,T64,Napoli,2024,39,2296,0,0,0,25,0,0,0,80.3,1,0,5,6.95
P700,Carlos Anderson Flórez Rodríguez,24,32149428,GK,T18,Benfica,2025,39,2492,0,0,0,20,0,0,0,79.8,4,0,5,8.63
P701,Julián Ferney Castro,18,27063294,LW,T12,Atletico de Madrid,2022,10,538,4,2,4,5,10,14,6,77.5,1,0,0,8.73
P701,Julián Ferney Castro,19,27063294,LW,T61,Chelsea,2023,19,1557,5,5,12,7,31,25,8,72.9,3,0,3,9.61
P701,Julián Ferney Castro,20,27063294,LW,T61,Chelsea,2024,41,2962,3,15,19,12,72,71,33,79.0,2,0,1,9.91
P701,Julián Ferney Castro,21,27063294,LW,T61,Chelsea,2025,23,1478,3,0,6,11,30,31,17,79.9,0,0,8,9.66
P702,Eduardo Pacheco,16,06841928,LD,T87,Atletico de Madrid,2017,19,634,0,0,4,26,8,3,0,81.5,1,0,0,7.67
P702,Eduardo Pacheco,17,06841928,LD,T26,Dortmund,2018,14,350,0,0,0,16,0,0,0,85.5,0,0,0,6.01
P702,Eduardo Pacheco,18,06841928,LD,T17,Napoli,2019,11,355,0,0,0,16,1,1,0,79.5,0,0,0,9.77
P702,Eduardo Pacheco,19,06841928,LD,T22,Milan,2020,31,2308,0,5,5,97,27,11,5,74.2,2,0,1,6.01
P702,Eduardo Pacheco,20,06841928,LD,T22,Milan,2021,29,1950,1,0,5,60,18,8,1,80.5,2,0,4,7.01
P702,Eduardo Pacheco,21,06841928,LD,T11,Napoli,2022,39,2046,0,0,7,69,18,11,6,69.0,2,0,3,7.32
P702,Eduardo Pacheco,22,06841928,LD,T22,Napoli,2023,38,2206,0,2,7,70,25,11,5,77.8,1,0,4,8.39
P702,Eduardo Pacheco,23,06841928,LD,T1,Bayern Múnich,2024,38,2080,0,1,6,79,23,10,3,79.1,3,0,6,6.9
P702,Eduardo Pacheco,24,06841928,LD,T31,Sporting Club,2025,31,2160,3,4,6,68,22,8,2,80.2,1,0,9,9.13
P703,Hernando Bedoya Jiménez,24,00223429,MC,T60,Bayern Múnich,2020,41,3365,3,4,9,53,35,30,13,87.1,4,0,4,6.72
P703,Hernando Bedoya Jiménez,25,00223429,MC,T58,Dortmund,2021,50,3813,4,6,6,68,40,34,12,80.0,3,0,0,5.37
P703,Hernando Bedoya Jiménez,26,00223429,MC,T58,Dortmund,2022,46,3703,4,3,11,63,34,32,9,79.2,3,0,2,6.48
P703,Hernando Bedoya Jiménez,27,00223429,MC,T93,Real Madrid,2023,50,3228,5,7,8,57,34,19,5,82.3,2,0,0,9.81
P703,Hernando Bedoya Jiménez,28,00223429,MC,T93,Real Madrid,2024,44,2862,8,5,10,43,35,31,5,83.8,1,0,3,6.62
P703,Hernando Bedoya Jiménez,29,00223429,MC,T38,Sporting Club,2025,38,2271,6,4,7,36,28,24,7,79.6,3,0,6,7.55
P704,Edwin Gutiérrez,16,16224491,LD,T88,Dortmund,2017,1,35,0,0,0,1,0,1,1,86.0,0,0,0,6.25
P704,Edwin Gutiérrez,17,16224491,LD,T69,Benfica,2018,22,757,0,0,1,17,6,3,2,81.4,0,0,0,5.54
P704,Edwin Gutiérrez,18,16224491,LD,T95,Benfica,2019,11,463,1,1,2,13,4,1,0,85.1,0,0,0,8.95
P704,Edwin Gutiérrez,19,16224491,LD,T95,Benfica,2020,31,1646,0,5,2,66,15,16,6,81.5,1,0,1,5.85
P704,Edwin Gutiérrez,20,16224491,LD,T21,Real Madrid,2021,7,391,0,1,0,11,5,4,1,82.7,0,0,8,8.2
P704,Edwin Gutiérrez,21,16224491,LD,T21,Real Madrid,2022,13,970,0,2,1,21,7,6,0,76.7,2,0,11,9.47
P704,Edwin Gutiérrez,22,16224491,LD,T21,Real Madrid,2023,44,2269,2,1,2,73,20,9,1,80.7,3,0,2,9.14
P704,Edwin Gutiérrez,23,16224491,LD,T34,Dortmund,2024,38,1956,1,3,7,42,24,7,4,82.6,1,0,6,7.6
P704,Edwin Gutiérrez,24,16224491,LD,T34,Dortmund,2025,48,3601,1,6,10,112,31,21,9,77.5,0,0,1,5.86
P705,Gustavo Arrieta Ramos,23,25090830,DC,T30,Sporting Club,2020,43,2810,8,7,10,3,45,74,38,72.6,5,0,3,9.37
P705,Gustavo Arrieta Ramos,24,25090830,DC,T30,Sporting Club,2021,33,2632,15,9,8,8,32,79,34,70.0,3,0,8,9.38
P705,Gustavo Arrieta Ramos,25,25090830,DC,T30,Sporting Club,2022,37,2412,10,11,9,6,36,69,26,71.7,2,0,6,5.89
P705,Gustavo Arrieta Ramos,26,25090830,DC,T30,Sporting Club,2023,50,3728,18,8,10,17,52,101,46,73.7,9,1,0,6.59
P705,Gustavo Arrieta Ramos,27,25090830,DC,T74,Dortmund,2024,50,4080,22,7,10,20,50,95,50,67.1,4,0,0,8.75
P705,Gustavo Arrieta Ramos,28,25090830,DC,T74,Dortmund,2025,50,3384,18,4,10,11,38,112,50,60.9,4,0,0,5.11
P706,Kevin Acosta Zapata,22,86864345,RW,T16,Napoli,2023,33,1820,4,3,2,14,36,28,11,77.8,0,0,6,7.27
P706,Kevin Acosta Zapata,23,86864345,RW,T16,Napoli,2024,40,2243,6,5,13,18,40,43,18,70.0,5,0,5,7.01
P706,Kevin Acosta Zapata,24,86864345,RW,T16,Napoli,2025,42,3433,8,11,16,26,64,65,34,68.0,3,0,4,6.18
P707,Hernán González Herrera,18,58554455,LW,T100,Atletico de Madrid,2025,12,395,2,1,1,3,5,10,5,78.3,0,0,0,5.08
P708,Alexis Jaimes,16,16750827,GK,T70,Sporting Club,2015,4,155,0,0,0,3,0,0,0,81.1,0,0,0,5.85
P708,Alexis Jaimes,17,16750827,GK,T42,PSG,2016,1,51,0,0,0,0,0,0,0,83.2,0,0,0,8.37
P708,Alexis Jaimes,18,16750827,GK,T87,Sporting Club,2017,17,522,0,0,0,5,0,0,0,80.0,1,0,0,9.37
P708,Alexis Jaimes,19,16750827,GK,T43,Inter de Milán,2018,29,1616,0,0,0,12,0,0,0,83.7,2,0,2,7.7
P708,Alexis Jaimes,20,16750827,GK,T88,Barcelona,2019,28,2106,0,0,0,20,0,0,0,83.6,0,0,4,6.32
P708,Alexis Jaimes,21,16750827,GK,T88,Barcelona,2020,22,1719,0,0,0,12,0,0,0,86.5,1,0,8,8.66
P708,Alexis Jaimes,22,16750827,GK,T88,Barcelona,2021,30,2518,0,0,0,32,0,0,0,78.7,3,0,8,8.85
P708,Alexis Jaimes,23,16750827,GK,T18,Manchester City,2022,32,2081,0,3,0,27,0,0,0,80.1,3,0,9,6.64
P708,Alexis Jaimes,24,16750827,GK,T97,Benfica,2023,40,2441,0,1,0,41,0,0,0,75.1,1,0,5,7.97
P708,Alexis Jaimes,25,16750827,GK,T69,Manchester City,2024,39,2869,0,0,0,44,0,0,0,83.9,6,0,5,8.86
P708,Alexis Jaimes,26,16750827,GK,T80,Sporting Club,2025,39,2995,0,0,0,43,0,0,0,80.8,0,0,5,8.04
P709,Víctor Muñoz Cifuentes,16,23768717,MCD,T5,Napoli,2013,18,570,1,0,0,14,3,1,0,77.5,1,0,0,9.25
P709,Víctor Muñoz Cifuentes,17,23768717,MCD,T5,Napoli,2014,21,863,0,0,1,22,2,8,4,78.8,0,0,0,9.76
P709,Víctor Muñoz Cifuentes,18,23768717,MCD,T5,Napoli,2015,31,1212,0,1,2,30,5,2,0,81.2,1,0,0,6.15
P709,Víctor Muñoz Cifuentes,19,23768717,MCD,T5,Napoli,2016,14,720,0,1,0,21,2,5,1,84.1,1,0,3,7.17
P709,Víctor Muñoz Cifuentes,20,23768717,MCD,T5,Napoli,2017,23,1780,1,2,3,41,11,6,2,82.0,1,0,5,8.58
P709,Víctor Muñoz Cifuentes,21,23768717,MCD,T83,Liverpool,2018,31,1828,0,1,2,43,4,1,0,79.5,1,0,5,5.65
P709,Víctor Muñoz Cifuentes,22,23768717,MCD,T83,Liverpool,2019,43,2322,2,2,2,67,9,4,2,84.5,1,0,2,6.69
P709,Víctor Muñoz Cifuentes,23,23768717,MCD,T83,Liverpool,2020,43,2860,0,3,4,73,13,5,1,81.1,4,0,3,7.56
P709,Víctor Muñoz Cifuentes,24,23768717,MCD,T83,Liverpool,2021,47,3734,1,4,5,100,14,10,4,83.3,5,0,1,8.24
P709,Víctor Muñoz Cifuentes,25,23768717,MCD,T81,Benfica,2022,42,2626,2,1,4,78,13,6,0,80.3,5,0,4,7.73
P709,Víctor Muñoz Cifuentes,26,23768717,MCD,T97,Inter de Milán,2023,47,3810,4,3,6,97,18,9,4,92.6,2,0,1,9.56
P709,Víctor Muñoz Cifuentes,27,23768717,MCD,T97,Inter de Milán,2024,50,2821,1,1,3,88,10,8,3,69.9,3,0,0,7.21
P709,Víctor Muñoz Cifuentes,28,23768717,MCD,T31,Bayern Múnich,2025,38,2480,1,2,3,68,11,11,2,77.1,2,0,6,9.48
P710,Alexander Arrieta Medina,19,81067611,LW,T50,Benfica,2020,23,1162,7,4,7,10,22,21,8,68.8,2,0,2,9.86
P710,Alexander Arrieta Medina,20,81067611,LW,T79,Napoli,2021,26,2044,6,6,4,19,29,27,10,78.7,2,0,4,7.26
P710,Alexander Arrieta Medina,21,81067611,LW,T79,Barcelona,2022,36,2564,7,4,6,16,36,53,25,79.6,3,0,4,5.32
P710,Alexander Arrieta Medina,22,81067611,LW,T79,Barcelona,2023,21,1117,3,2,4,4,14,18,8,77.6,1,0,11,9.87
P710,Alexander Arrieta Medina,23,81067611,LW,T64,Atletico de Madrid,2024,30,1568,5,4,6,10,21,30,16,71.5,2,0,10,6.92
P710,Alexander Arrieta Medina,24,81067611,LW,T74,Manchester City,2025,36,2763,11,5,11,20,46,72,36,73.9,8,0,7,9.58
P711,Jorge Juan Henao,17,39388414,DC,T26,Manchester City,2015,17,795,4,5,3,2,14,22,9,68.8,0,0,0,7.47
P711,Jorge Juan Henao,18,39388414,DC,T26,Manchester City,2016,16,604,1,4,1,2,7,18,7,75.1,1,0,0,8.95
P711,Jorge Juan Henao,19,39388414,DC,T26,Manchester City,2017,18,1284,1,3,9,9,24,48,18,69.8,3,0,3,8.41
P711,Jorge Juan Henao,20,39388414,DC,T24,Chelsea,2018,25,1196,7,2,1,6,14,29,16,73.2,1,0,5,8.41
P711,Jorge Juan Henao,21,39388414,DC,T24,Chelsea,2019,28,1968,10,5,5,6,23,62,23,66.4,4,0,6,6.84
P711,Jorge Juan Henao,22,39388414,DC,T24,Chelsea,2020,37,2814,14,5,8,7,26,77,38,73.1,2,0,5,9.42
P711,Jorge Juan Henao,23,39388414,DC,T24,Chelsea,2021,41,3183,14,7,6,12,40,90,30,76.6,4,0,4,9.34
P711,Jorge Juan Henao,24,39388414,DC,T24,Chelsea,2022,42,2612,5,9,14,8,39,70,27,67.8,5,0,4,6.95
P711,Jorge Juan Henao,25,39388414,DC,T24,Chelsea,2023,42,3098,9,5,13,12,52,79,30,71.0,5,0,4,6.66
P711,Jorge Juan Henao,26,39388414,DC,T4,Real Madrid,2024,45,2826,15,5,11,6,38,63,26,72.5,2,0,2,8.37
P711,Jorge Juan Henao,27,39388414,DC,T70,Napoli,2025,48,2484,6,2,5,13,31,79,28,68.5,2,0,1,5.88
P712,Álvaro Mesa,18,34068651,MC,T51,Atletico de Madrid,2017,32,1130,3,1,6,15,11,10,4,84.6,0,0,0,7.3
P712,Álvaro Mesa,19,34068651,MC,T46,Bayern Múnich,2018,14,860,1,0,2,14,10,7,2,79.6,1,0,3,9.13
P712,Álvaro Mesa,20,34068651,MC,T46,Bayern Múnich,2019,30,1989,3,2,3,35,25,19,7,86.1,1,0,4,5.93
P712,Álvaro Mesa,21,34068651,MC,T88,Bayern Múnich,2020,32,1626,2,2,3,35,15,20,8,83.1,2,0,5,7.66
P712,Álvaro Mesa,22,34068651,MC,T88,Bayern Múnich,2021,26,1883,4,1,4,34,24,13,3,75.5,1,0,9,6.35
P712,Álvaro Mesa,23,34068651,MC,T29,Arsenal,2022,32,2082,2,1,6,33,23,22,12,80.8,4,1,9,9.33
P712,Álvaro Mesa,24,34068651,MC,T74,Napoli,2023,37,2879,3,6,12,56,42,24,10,86.7,4,0,6,9.67
P712,Álvaro Mesa,25,34068651,MC,T34,Bayern Múnich,2024,50,3153,2,7,6,44,27,30,9,83.6,2,0,0,5.4
P712,Álvaro Mesa,26,34068651,MC,T34,Bayern Múnich,2025,50,3205,6,10,7,66,31,23,8,89.8,2,0,0,6.64
P713,Campo Jaime Pérez Orozco,23,07598507,DC,T50,PSG,2024,49,3302,15,8,9,5,43,84,36,66.1,2,0,0,5.84
P713,Campo Jaime Pérez Orozco,24,07598507,DC,T50,PSG,2025,39,2387,12,6,16,10,40,51,26,62.6,3,0,5,7.02
P714,José Delgado,18,78232635,RW,T89,Dortmund,2016,11,410,2,2,1,1,2,7,2,73.0,2,0,0,8.91
P714,José Delgado,19,78232635,RW,T65,Dortmund,2017,36,2241,5,6,13,13,41,42,23,66.6,1,0,1,5.53
P714,José Delgado,20,78232635,RW,T65,Dortmund,2018,15,1108,4,5,5,4,23,15,10,68.6,0,0,7,6.85
P714,José Delgado,21,78232635,RW,T63,Chelsea,2019,29,2393,7,7,14,24,55,36,17,69.5,2,0,6,7.59
P714,José Delgado,22,78232635,RW,T63,Chelsea,2020,26,1543,2,5,8,21,34,28,15,77.5,1,0,9,9.75
P714,José Delgado,23,78232635,RW,T63,Chelsea,2021,42,2537,10,4,18,19,51,52,21,70.1,5,0,4,5.08
P714,José Delgado,24,78232635,RW,T99,Benfica,2022,47,3686,12,8,11,26,61,69,32,74.9,2,1,1,8.4
